"Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Sim"
8669465.34712 8516986.451137 1377270.059244 637471.874305 987376.266633 709786.441823 826000.448029 776321.101155 40
4246528.319249 3856466.681643 4421432.338943 779232.334926 381707.77949 601178.583786 442794.147674 1019922.880122 40
9696922.77368 1888997.243217 2002031.118795 2501645.279179 466612.45716 232423.435101 375064.328337 932725.890955 40
9500128.014941 4313516.803914 980726.087927 1133072.800439 1498569.348481 284275.647924 145083.024478 834491.971026 40
10266842.250143 4225968.037141 2238916.382363 554556.713617 677958.048086 911437.055724 177150.690737 624705.055167 40
8810144.354021 4567002.137125 2191805.100819 1262605.86024 330651.092979 410249.71967 565100.263337 508479.804304 40
3951814.252265 3919087.20092 2374324.794771 1246471.796352 761104.797034 203284.072516 258425.305813 689964.009764 40
5952063.59357 1757917.570962 2037534.413361 1350392.185516 751467.553774 468006.553667 128074.946768 610864.805485 40
5254374.435831 2647705.994031 914002.632154 1159116.003537 814367.992123 462285.707082 294988.797176 476549.810289 40
2812312.111137 2337347.246322 1376644.932935 519973.071835 699040.918233 501005.560231 291397.399688 496757.694415 40
25655498.923381 1251013.902878 1213904.210128 780046.465051 311959.301409 426826.22967 313432.772298 503697.296607 40
17774723.924858 11412342.915989 648844.906393 684581.374607 465112.963191 188783.340188 264648.954637 517508.698026 40
8309847.177907 7906908.522106 5936757.994545 369794.073417 413831.542237 287119.463503 119404.642236 505496.459341 40
15306737.401591 3696592.299056 4119245.548447 3401082.175463 225053.645545 257970.871697 183384.688282 408314.790689 40
14488420.30556 6809152.326978 1926955.64234 2364837.413722 2075561.155432 140851.381037 165424.21574 387789.224378 40
21835933.046977 6445130.822971 3549782.509167 1106602.052572 1443766.447991 1299772.886187 90374.6034 362812.677129 40
5934598.291191 9713689.815453 3361883.510493 2042571.997155 677331.666897 907493.956403 837081.272056 298560.242397 40
12905865.05976 2639994.468135 5065563.565712 1932764.144891 1248801.204116 425042.417389 583482.708004 743684.39672 40
10631196.957288 5741040.244494 1373174.962602 2885786.759563 1167722.564257 770287.78009 268624.319462 856345.364253 40
3316007.175956 4729180.273159 2986381.898113 782483.2228 1744101.517311 720629.434334 487055.765768 727415.334482 40
12104522.204995 1475083.992042 2458165.032206 1697188.050797 471266.384058 1070894.885042 453357.116384 780300.016809 40
10567921.54808 5384561.74121 767071.313122 1399202.276505 1024266.536997 290224.257028 675721.046601 795204.792842 40
6431668.021812 4701009.152733 2799023.88472 436043.849305 842975.361251 629209.459872 182670.880839 945077.161342 40
11048144.919657 2861041.566309 2442953.978543 1589404.489923 262335.516822 516793.183928 395230.539561 724857.796562 40
7544153.291593 4914724.851605 1491133.089212 1401598.308048 969157.584726 163988.224389 330998.254873 732953.688498 40
8613905.901136 3355988.480901 2561571.567136 855613.926533 854776.81542 605968.806705 105056.248697 696615.689668 40
19712487.520046 3831865.31812 1749238.375565 1470086.924842 521920.991911 534626.240644 388330.195688 525825.394863 40
3765358.776825 8769001.250922 1996393.663438 1002316.865891 894919.616816 325475.556941 341599.51159 596416.406805 40
5246498.841956 1674999.465276 4568069.314784 1143440.492074 609818.283848 557624.293137 207792.272367 611782.139906 40
6738304.566166 2333885.194501 873001.940853 2621019.65602 697287.202005 381251.289759 357195.452962 536805.290774 40
18059165.250398 2997503.95068 1216112.118495 500468.586261 1596536.757877 435224.343978 243818.223477 583907.390352 40
27451746.573542 8033522.724646 1561523.442586 696566.969339 304509.401277 994896.388725 277885.232384 540205.228054 40
11524922.360554 12211729.633919 4183475.969949 893267.013594 423118.773957 189299.597344 633694.87558 532433.426142 40
2889558.638959 5126834.50837 6367460.897309 2404037.018177 545816.730531 265295.758454 121610.495232 764210.441258 40
38994225.736735 1285417.747251 2674492.960251 3665115.088962 1472111.639761 343295.846255 170964.274424 584242.438361 40
13645218.109042 17346578.191884 670713.366376 1540699.430272 2246723.124285 927326.165016 221571.384682 498506.072652 40
13989957.667765 6069939.519066 9023866.345287 382270.87692 931399.985905 1387019.072888 586568.514611 465521.128178 40
34306720.486638 6223310.740415 3158838.586503 5149999.668273 231496.802435 576453.130028 879556.137908 680502.126495 40
12933899.419485 15261068.332103 3239311.599025 1804070.525581 3121666.915395 143469.823352 366043.689795 1010376.613796 40
41749566.711597 5753567.066802 7948487.602395 1854073.23072 1096647.784326 1942633.886382 91478.349026 897283.005672 40
9450905.560856 18572043.924929 2996682.296342 4549594.013544 1127090.385126 682492.606612 1238725.567378 645512.588141 40
9296387.466098 4204192.746322 9677497.694574 1718046.795236 2771557.063529 703593.59554 436530.345986 1228276.680655 40
3216494.864962 4135481.704411 2192568.223925 5564863.683241 1050690.812066 1739940.682458 452570.09329 1094867.543062 40
3035305.588581 1430849.323793 2156160.475656 1259610.865009 3399093.281003 658438.804382 1117193.195116 1015627.540408 40
27082483.159639 1350247.191063 745975.282853 1238448.644775 769188.032737 2129318.469635 422616.366371 1396688.337299 40
21741689.84115 12047467.919884 703165.882802 426780.005322 752382.004492 478266.407608 1356536.039828 1185318.014059 40
7863238.3156 9671580.444912 6267747.975348 400887.449205 258102.468549 464747.805686 302692.86385 1641203.545957 40
5657900.667661 3497894.585958 5033462.121946 3577823.794088 242838.285252 159806.768805 294831.387318 1261934.869968 40
12610187.560067 2516875.728158 1821110.551616 2877003.556367 2170954.576095 150726.084483 101629.499343 1012831.831201 40
11315954.886542 5609549.981163 1310371.159327 1040927.213815 1745765.081969 1347540.196136 95858.971581 725676.557364 40
5703425.56956 5033805.555472 2919378.952413 747958.235949 630497.392143 1080793.632071 854775.487144 533434.422418 40
22929058.599903 2537136.440901 2622061.960355 1671592.909269 454890.611187 392645.562305 689625.849477 903059.956046 40
10507823.173084 10199835.756339 1321118.076324 1499538.36676 1015023.536957 282639.607721 249965.514891 1035245.093767 40
8818753.812426 4674334.615267 5311326.86003 755611.92422 910664.803736 630786.540816 179966.919417 837154.0055 40
1189896.570069 3922976.40361 2435147.397572 3042645.357362 459832.387291 567634.641378 402852.546967 664613.690681 40
3846313.945098 529319.490783 2043844.843314 1395301.803675 1852146.099886 286740.06432 362669.529751 696667.330028 40
14420589.675987 1711009.115938 275678.511054 1169689.849818 848037.281676 1152345.564719 182788.650856 689996.93495 40
18817492.214024 6414828.415913 889565.477648 156798.674755 705219.19781 521506.303638 726073.702642 562502.574799 40
32320913.386024 8370675.507419 3331698.342074 504133.051425 94091.184761 430727.187864 326355.606196 822462.949718 40
6225049.027896 14377477.602928 4347942.32349 1888789.599332 302655.005981 57505.761525 269723.050963 735400.870483 40
10583393.349364 2769149.734581 7478797.267761 2477495.191785 1141471.103778 186759.300334 36357.925175 649709.923928 40
5585791.518886 4707953.362718 1442047.974372 4278304.341391 1504948.078928 709622.459877 118959.197281 447559.211214 40
8148599.666481 2484803.867756 2451826.083131 825097.498484 2599512.287562 935934.69292 452173.115745 369239.75323 40
7189545.909131 3624820.894498 1292493.983563 1396928.014877 498572.639515 1603769.500066 591628.350671 529645.562696 40
8737389.39254 3198173.501471 1883702.530684 733942.34171 840442.917421 305661.591225 1007413.424273 718585.231279 40
10819150.048694 3886685.204624 1660483.718064 1066243.855353 439731.488542 512152.775798 190847.086698 1098977.275894 40
7506961.600113 4812763.94622 2020329.077498 943803.012273 642286.565104 270072.180959 322288.76958 830636.214308 40
7964381.747972 3339375.675534 2501451.084297 1147912.576572 568257.667216 394202.310018 169833.56833 741169.591946 40
9088610.911356 3542837.528184 1734607.879045 1418257.329742 689239.621798 347370.427665 246899.414474 583741.391959 40
7221772.695399 4042840.804722 1834502.558057 972584.580477 839303.990288 412564.106229 213043.066546 520713.128294 40
17395779.173043 3212420.251934 2093020.288598 1027923.285383 575072.113635 501770.636635 252714.843809 459437.040429 40
8909647.288538 7738032.134492 1662112.574338 1170312.070469 606129.652333 342439.20325 306139.781943 443910.526678 40
4167789.941216 3963408.459985 4031016.883903 951991.879935 712039.602587 377688.205209 218627.468337 489026.756882 40
7461667.974437 1854024.081189 2065477.184838 2311954.034186 580237.943508 444824.384512 241752.634658 462944.025327 40
7281589.28055 3319298.689711 966462.502829 1185774.628451 1410896.606999 363143.004422 285242.017507 461718.08075 40
19637899.472732 3239165.271741 1728385.669339 552697.259548 719998.671105 876592.951557 231171.25114 485698.679115 40
10206898.131203 8735777.315223 1686444.332559 987977.702861 335399.122707 446956.251643 557551.067341 465960.514121 40
3979178.487029 4540456.110562 4547037.613711 963125.937441 598834.709557 207849.58986 283795.57638 662939.607417 40
3701713.237551 1770116.544147 2365375.260159 2604711.242835 586086.004796 373237.028011 132733.420285 617961.579264 40
18786298.476261 1646686.685998 922082.591187 1354614.992269 1584484.02983 365108.321183 238231.101419 490242.198404 40
5476500.626485 8356987.734083 857878.763555 528264.774166 824442.316237 987782.793692 233210.810119 475495.771895 40
11676803.158241 2436179.964722 4350590.377896 490218.16638 320435.105823 511474.25678 627882.412031 460343.742802 40
9034579.51013 5194346.475437 1268549.309245 2488074.856562 297670.498884 199098.184424 325614.956879 706523.929683 40
12901636.026002 4018969.850144 2704632.167991 725353.131362 1510478.872843 184894.954894 126709.717109 671316.644729 40
4489864.843149 5739238.832616 2094408.353094 1551155.269527 442078.678525 943552.448829 118339.521224 522659.309372 40
18168471.526346 1997297.73661 2990921.289882 1201220.725083 945418.482357 276171.026878 603945.77497 419754.336122 40
35535057.344968 8082176.674744 1040995.233209 1716175.261755 732564.312763 591113.573096 176920.563574 668735.515658 40
13978145.392677 15807617.302644 4211711.804877 596950.316272 1045771.266049 457497.195661 378239.574173 553489.720294 40
20893030.572456 6218138.285734 8241224.194458 2419006.999326 364510.713365 655057.533719 293619.255496 610681.237205 40
16455124.10237 9294259.218578 3244360.553154 4746610.846306 1482480.434615 229531.613117 422634.565518 596228.339339 40
13979768.637255 7319983.937753 4842692.792168 1859572.145687 2890620.799655 925004.539652 146740.758138 665153.070531 40
4725170.00416 6218858.715472 3816098.520732 2781053.483386 1135303.985844 1810206.39861 593518.406925 532977.935084 40
14307650.708564 2101975.958201 3241645.748739 2190529.585253 1696904.367295 710370.987974 1160525.012845 736817.078549 40
12733879.030193 6364642.454068 1094087.551945 1851259.178015 1327690.082523 1051542.638276 451032.764964 1228212.680049 40
7557883.643923 5664528.178114 3310057.64978 622976.844418 1117753.392912 818177.735807 663943.600595 1084001.246011 40
8646437.504796 3362043.266581 2946018.711429 1884913.701377 376181.692822 688914.030094 516678.090514 1127510.563342 40
7589533.273745 3846311.022058 1750788.178251 1685252.38591 1144950.059254 233851.598176 438794.394807 1070283.093305 40
3500514.742069 3376150.677824 2002693.896699 1001038.053534 1023018.326452 711096.181346 148811.159538 981612.597618 40
9773247.415729 1557172.28157 1756788.653816 1142533.125686 605920.507714 632715.824818 450616.391327 733182.02358 40
4160109.940373 4347550.132985 810520.795575 1003303.605934 692517.811903 375496.82775 401747.028593 767784.583953 40
8723405.518136 1850582.69022 2261501.851381 461854.123429 606357.616224 427353.479634 237419.247739 755561.439726 40
5451895.990807 3880496.510898 961892.382421 1285157.06704 278139.863554 372268.314134 268823.874349 638757.840295 40
10330395.472634 2425248.001301 2021662.339211 551100.56865 782221.873242 173412.086844 237807.504609 592610.827805 40
6628748.120002 4595425.087204 1263565.88946 1158470.891236 335504.626257 487845.361323 110811.528233 542439.592862 40
8490158.95191508 3775700.35626698 1890232.23910469 940762.236804581 476712.678570156 227884.598043634 111616.037562163 111533.325651533 41
8878110.290703 3775773.030164 1895199.998486 949527.302065 482503.153955 231907.173321 113586.262479 113502.090554 41
8987266.207454 3948229.602642 1890366.416975 943407.109303 481268.720829 230732.204273 113625.444936 113541.243975 41
4723496.791561 3996794.973158 1978198.147908 943509.919083 479827.129964 231301.017566 113619.134825 114152.462331 41
3274065.810018 2101225.12469 2082491.500152 1133837.939184 574579.883877 299388.110922 147870.196308 148595.212232 41
10182706.3707 1456458.215966 1095395.513033 1195821.94088 692148.301064 359760.549282 192066.236396 194085.383513 41
15261524.485296 4529740.089857 759136.268993 628613.014232 729393.76796 432863.735242 230525.482155 252505.291938 41
10611015.790442 6788955.082287 2357257.245758 433212.683621 380639.651958 451364.422414 274454.170347 312587.412874 41
19445361.626664 4720226.54949 3533902.697295 1346496.351014 262648.196008 235974.828384 286703.061986 380615.207896 41
13206360.709894 8650154.094851 2458548.015138 2022955.324755 818641.495978 163488.57176 150498.444923 434555.080731 41
8087944.861253 5874779.519377 4506310.536699 1408309.427845 1230975.481462 510210.673336 104399.048521 381993.440453 41
4321320.507655 3597902.930713 3063208.554542 2589467.466109 860487.801211 771773.744042 327750.597733 319581.411606 41
19246977.802517 1922331.186442 1876285.372343 1761139.085081 1583264.924639 540026.44237 496265.018717 424743.336142 41
7809162.708359 8561915.813648 1001438.367283 1074765.806742 1071645.095966 986736.039452 344838.527146 599964.759621 41
18645085.943964 3473853.503443 4458397.877274 572762.264315 652688.111024 665953.774097 628271.631182 614554.741108 41
4222452.766758 8294144.585002 1809024.629829 2550455.30068 347921.898297 405757.172567 424187.575736 807798.294403 41
6118032.382579 1878334.859708 4320577.406316 1036020.0876 1551515.941118 216748.944216 258997.032424 803488.495857 41
5649204.016262 2721577.090926 978660.256628 2476161.986155 630833.761971 967883.534228 138540.645286 694451.15363 41
