"TotalBio" "Sim"
873689.741424983 37
962363.173938311 37
948844.086306926 37
882122.800905675 37
962419.525129506 37
935480.524249467 37
881824.612421022 37
971845.676256025 37
883900.063781137 37
810314.883548884 37
730677.840069164 37
723745.490684891 37
899980.655132304 37
910089.663487795 37
848619.29563629 37
1023947.86529053 37
951714.484171772 37
940774.808407687 37
1007295.3391478 37
903426.579127566 37
882866.963544504 37
771679.775648353 37
714420.7609259 37
612260.608408563 37
664485.980213474 37
626478.61909166 37
661720.755227595 37
644278.084961083 37
777542.941045979 37
747632.981973745 37
845857.760823394 37
1000747.10421893 37
1195950.11563291 37
1145953.4885459 37
1110594.78552763 37
1007915.98785482 37
1194534.89639355 37
1225932.61907595 37
1446285.62895292 37
1391306.89832926 37
692035.870723111 38
668353.551873864 38
611063.066886726 38
680647.825232431 38
1044464.67368085 38
1071607.41996241 38
1211369.26966079 38
1583204.37263463 38
1614431.94598209 38
1896286.2773293 38
2265492.6965374 38
2163473.59732451 38
2071996.38440801 38
1824087.55022812 38
1724355.68261524 38
1517263.21770309 38
1925060.68307337 38
1773369.11103213 38
1566134.57923785 38
1668069.06766066 38
1726113.61268285 38
1616362.50376437 38
1454795.45798535 38
1378705.26507553 38
1449319.86244527 38
1294618.57840743 38
1176438.54837724 38
1475197.24315386 38
1489619.06064823 38
1577321.06323817 38
1684241.80278262 38
1541000.0427472 38
1405041.60110929 38
1320579.98882466 38
1373309.15090976 38
1274043.17070525 38
1350266.13898918 38
1355762.41962451 38
1472105.279775 38
1435795.35617715 38
1354989.00694815 38
1217790.34980012 38
1038424.74260613 38
1054873.19131214 38
911930.031510331 38
851357.697847793 38
831635.078969275 38
918190.715342577 38
843711.841585534 38
856356.362798519 38
823726.17049197 38
974540.625814398 38
961707.121975523 38
1029282.05805723 38
1045307.98088116 38
1001602.29476161 38
934907.1359238 38
1249019.09707128 38
1286352.45079374 38
1324482.03631732 38
1158583.42611536 38
1030301.11819242 38
1193606.08154208 38
1069272.28336155 38
1128668.1813647 38
1197677.11507251 38
1080319.86520371 38
1043587.18846257 38
1288318.19955189 38
1149866.71831516 38
1368911.59998581 38
1280679.49140119 38
1342031.02927189 38
1254702.03157248 38
1184406.2066922 38
1095526.99204443 38
999307.345900414 38
866065.206244409 38
846327.842261154 38
808728.980475179 38
850619.455336733 38
977536.383333477 38
926816.021955028 38
900355.7888571 38
998629.711936729 38
928452.183870971 38
928197.623755325 38
833946.847889797 38
883143.747568627 38
841025.460763083 38
746001.819770522 38
746053.487776822 38
703378.87788506 38
741802.701071118 38
786766.923418085 38
902119.400562723 38
848221.074495522 38
1004144.53432841 38
966500.064120648 38
1177763.91215786 38
1762572.12520761 38
1785944.12037036 38
1678074.26165169 38
1619572.15041422 38
1662464.25953661 38
1547091.10230506 38
1511925.03826031 38
1643772.17143877 38
1569030.69742646 38
1438706.81615011 38
1375888.098516 38
1314796.61985226 38
1572053.16189767 38
1498036.87505634 38
1533583.16577183 38
1343553.48106099 38
1396185.29701128 38
1254684.33291315 38
1353323.02875577 38
1208848.89292962 38
1082376.90608881 38
1196444.00516274 38
1136063.62340734 38
1080818.98667978 38
1193391.71625558 38
1352333.95520378 38
1327035.10514956 38
1257659.31337669 38
1453227.13495599 38
1286222.4747617 38
1151852.70089763 38
1075168.38980247 38
1271524.65377778 38
1192791.65288001 38
1097602.27938154 38
978481.729958982 38
1191315.46779056 38
1365533.68323042 38
1346098.0710274 38
1326739.46079391 38
1210955.85026897 38
1811506.27445344 38
1824809.69645875 38
1700165.93705176 38
1584402.80166639 38
1675813.30499179 38
1625887.05102564 38
2039932.74675116 38
2020277.49240667 38
1933448.8472614 38
692035.870723111 39
744437.180285768 39
730093.918364383 39
775979.953494219 39
876175.228383801 39
984724.724501303 39
918218.404904055 39
880873.033610842 39
782415.535049589 39
1029160.56457591 39
962516.293200722 39
1072842.97029741 39
1030042.64073964 39
1223566.06870128 39
1096289.58215498 39
1069177.0081609 39
1028542.68381208 39
1084090.07538181 39
978538.446837204 39
922929.982607877 39
963478.359919124 39
1282271.49683362 39
1356769.23470324 39
1325930.16230549 39
1370657.73712369 39
1235920.39705798 39
1145998.12465801 39
1533969.75190524 39
1474814.83470876 39
1303069.94085608 39
1139048.6609122 39
1003815.89801982 39
1057352.40890637 39
1041712.97683595 39
1055632.88355432 39
985190.228844336 39
1051657.93966354 39
1032115.4164055 39
1158885.72632354 39
1240336.05068479 39
1189474.26990895 39
1130879.34015176 39
1135854.02547272 39
1098583.15520884 39
1190234.5392366 39
1103264.06016688 39
1021216.21238826 39
896227.583857273 39
833982.826214866 39
864958.702267621 39
953541.883562987 39
1015504.75464917 39
1068351.6388719 39
957679.235978988 39
1127135.64578214 39
1328497.39098921 39
1346525.90387086 39
1289422.62877833 39
1948913.00418369 39
1780050.58482831 39
1722908.04644152 39
1570717.32173904 39
1509040.00542836 39
1541415.40879397 39
1440368.70956059 39
1391866.63574354 39
1347167.84076524 39
1342927.7546369 39
1268711.54106345 39
1157740.07101019 39
1193988.52869062 39
1094080.21582928 39
981613.584592281 39
1266494.23363982 39
1227703.97748781 39
1154600.09881298 39
1435939.35787994 39
1350964.12358031 39
1262906.1971307 39
1180208.20946991 39
1071704.88291712 39
970938.228340535 39
871873.972356919 39
958287.238432745 39
1053824.04649796 39
1085497.36685371 39
1101468.33389505 39
1111589.25620877 39
1058082.20607156 39
1331936.33598158 39
1278759.58840767 39
1201625.99295403 39
1231062.64828044 39
1332802.9919571 39
1292830.37636104 39
1174678.89864568 39
1162057.50101629 39
1136645.81787767 39
1132118.15983916 39
1015221.86815724 39
978396.93520256 39
902855.401262434 39
941456.555387091 39
907021.912229528 39
817039.01696667 39
722557.558411662 39
793333.933046796 39
815279.813074152 39
785443.777643303 39
784166.440191682 39
916241.209909285 39
859274.277191309 39
1013844.13334661 39
1224253.3960372 39
1093947.44671035 39
1027669.16059044 39
944285.979134765 39
862421.03627866 39
750572.808294001 39
745565.318965218 39
817296.448601462 39
782629.902977341 39
866733.043623138 39
817076.332102846 39
808388.823391396 39
759637.665957392 39
745951.222754591 39
756115.63257935 39
781496.329310951 39
837756.105820833 39
1058225.03553183 39
1086881.49985042 39
1161898.88312329 39
1081723.65060111 39
1167678.82820078 39
1040682.4533967 39
985532.677875481 39
1046746.59304742 39
980686.547646691 39
962828.554257553 39
1079281.39680758 39
1041636.86255032 39
1006502.51378266 39
1166545.65340997 39
1168046.06802066 39
1118292.78786154 39
1136013.28730018 39
1066729.07608739 39
997281.085569734 39
1019498.57501342 39
692035.870723111 40
639563.644244544 40
663112.767905435 40
655956.40173072 40
677548.354402341 40
975674.556458722 40
953915.192583964 40
898296.278822343 40
1660368.48068499 40
1824478.88894076 40
1714911.77807581 40
1532586.4580806 40
1435622.80260788 40
1802674.8954297 40
2045117.69907246 40
2076097.0756237 40
1906353.80894535 40
1884500.45247839 40
1757850.86209741 40
1566360.83789093 40
1371760.66678868 40
1285506.83554485 40
1218994.81585397 40
1095852.47883074 40
1119081.13416269 40
1013349.52013194 40
1102028.5624897 40
1047841.59709467 40
1013441.36814668 40
1504559.65294077 40
1689384.99911192 40
1614897.01747241 40
1837484.43820807 40
1774683.09716954 40
1544090.7298463 40
1929260.57114725 40
1876649.43445472 40
1907327.53989479 40
1897818.79254852 40
1677986.59097305 40
1822902.53933656 40
1765436.5463627 40
1696525.21247027 40
1474324.85982914 40
1279971.27614821 40
1335374.40685737 40
1230898.47470007 40
1082690.7085382 40
1037331.26185641 40
996416.059669139 40
982103.257964193 40
960581.015312325 40
868822.872478673 40
806158.605790023 40
735862.60782522 40
636604.891820021 40
960420.485476502 40
1150743.1643574 40
1171436.89390197 40
1289747.12931171 40
1358284.41465842 40
1534261.43203429 40
1418868.52407611 40
1424335.11214647 40
1353593.57863949 40
1152836.55316026 40
1125809.25216415 40
1093969.50497636 40
1006140.98409755 40
1009253.92171391 40
970832.42093623 40
952225.284603386 40
1136435.25675014 40
1038628.29367876 40
961155.77692058 40
902330.901053337 40
1048451.73501225 40
1371363.1033409 40
1414971.56617159 40
1287589.89877201 40
1766200.86545488 40
1765398.61501562 40
1751069.6776857 40
2089416.1832336 40
2016225.92032947 40
2435070.17947742 40
2257730.92282858 40
2068051.692818 40
1732380.68496653 40
1403426.21006816 40
1549932.90759389 40
1646475.41993362 40
1539676.18374082 40
1380403.76306256 40
1336107.67528039 40
1267888.51014324 40
1126481.38437658 40
1329777.4747703 40
1308245.98206511 40
1253170.4313844 40
1058074.35407651 40
909849.821545556 40
957703.216875468 40
1108484.63403914 40
1528822.42035418 40
1466873.58681665 40
1452414.69445344 40
1304377.77602659 40
1188423.75774698 40
1066540.76541045 40
1002249.06942526 40
997358.800635894 40
944515.472255298 40
914654.310682637 40
907043.581368503 40
863818.855853673 40
1010246.72579813 40
1007938.27745037 40
934704.117100557 40
906704.69821121 40
868760.292270607 40
1054679.88781401 40
1081623.02009074 40
998514.371129965 40
892060.043195195 40
1046418.0738046 40
968890.024721095 40
1015534.56737945 40
1017198.92081977 40
1075049.71464073 40
977824.985499734 40
1130800.53276982 40
1597107.36523017 40
1660954.29888539 40
1829435.44892333 40
1872482.60805893 40
1821287.82240691 40
1585632.74528956 40
1534067.2034225 40
1460536.41576102 40
1307328.7165413 40
1205188.43523981 40
1105101.04393518 40
944288.741753229 40
913272.13874145 40
808896.612859119 40
801608.185611531 40
745969.364565349 40
795670.072690945 40
781690.872685356 40
692035.870723111 41
702571.065103462 41
710062.521225327 41
641696.719434362 41
605891.15378372 41
682843.632382539 41
846355.446779617 41
922842.62788444 41
1150977.53157183 41
1244834.01535843 41
1217429.62088696 41
1100214.82736533 41
1240618.10363048 41
1170342.41500391 41
1303106.90988904 41
1180000.43308345 41
1081866.45036918 41
968318.92370685 41
924002.832279485 41
901686.233635846 41
866366.649803294 41
882580.314315801 41
841805.416782995 41
882135.616605656 41
797256.96094339 41
814806.016139725 41
825320.36504517 41
770635.263327683 41
746012.104076937 41
815004.072017777 41
811936.188826458 41
790822.832610565 41
856485.3745019 41
1008285.94850499 41
1165688.11961647 41
1206852.57495968 41
1197562.76802596 41
1143048.47135816 41
1072841.60835995 41
1210627.89846132 41
1319005.97677577 41
1788506.61737224 41
2070041.56142685 41
2005409.03818629 41
2032117.45602564 41
1885630.45472013 41
1896755.75920665 41
1641900.04197223 41
1416531.61013442 41
1318822.64868467 41
1324857.81764584 41
1277010.43174932 41
1211155.5709266 41
1164581.2505438 41
1102698.35582058 41
1059153.31397621 41
963556.790565154 41
867180.452261859 41
957686.532301415 41
984118.110907811 41
1027950.82318594 41
1025840.52668341 41
1163373.78723091 41
1300192.97408039 41
1332673.16515956 41
1318864.27718646 41
1297168.5492081 41
1360963.09443279 41
1291446.42417554 41
1249719.58039346 41
1079891.29859806 41
923075.513993771 41
955249.278278018 41
907331.791987314 41
968350.947309907 41
1067772.57288398 41
1096095.6968412 41
1168615.01538681 41
1104246.98566679 41
1231360.91948442 41
1305564.62322925 41
1183193.62228369 41
1210230.72896483 41
1083744.20219286 41
907094.314449299 41
873321.30362144 41
1000400.28441832 41
1096567.76583835 41
1298054.79219843 41
1744297.3016968 41
1640368.15975316 41
1548846.70004042 41
1595429.7868736 41
1368537.52374767 41
1187520.83150016 41
1038812.14168599 41
1198898.5852736 41
1141408.85820089 41
1305931.70109475 41
1248529.22670625 41
1136061.7275597 41
1246697.25261105 41
1209877.55960311 41
1077720.85450684 41
944507.41308473 41
977924.811137384 41
944721.293509544 41
877895.724742159 41
816838.077100798 41
919569.793535478 41
967934.035715947 41
933771.186468525 41
971688.620104886 41
1163618.20122112 41
1235539.72045092 41
1219419.31217783 41
1282060.85167219 41
1286913.81218266 41
1427758.91222206 41
1557132.97002103 41
1507685.23836185 41
1490694.38265909 41
1282582.36925002 41
1261579.30103959 41
1252582.0061939 41
1508544.69264133 41
1406525.59168905 41
1370075.59265619 41
1478516.63116683 41
1861239.85584296 41
2016164.13094751 41
1939330.35995693 41
1761005.24267931 41
1455546.69547898 41
1282041.62565145 41
1203235.52865375 41
1151738.56397202 41
1447939.88395918 41
1637108.7272952 41
1725754.9904159 41
1738339.90679541 41
1650761.98613201 41
1674942.98721459 41
1940144.97045372 41
1789299.81750997 41
1683634.97824732 41
1556524.2501099 41
1739775.92112976 41
1610443.53506103 41
1479842.07812273 41
692035.870723111 42
616311.389055465 42
539139.820413366 42
468115.384796714 42
558102.188124286 42
652347.16990584 42
752013.956696165 42
888035.752351768 42
1152037.13317147 42
1077088.93588372 42
1311142.377132 42
1241128.91557056 42
1257465.9854022 42
1229205.70843818 42
1124101.32474344 42
1048316.3046628 42
1536592.74041207 42
1597006.42054317 42
1725042.11923368 42
1990116.48992242 42
2085519.44457067 42
1829760.04302189 42
1563604.6164596 42
1776136.2005091 42
1694321.20356213 42
1587710.96039668 42
1490897.7802264 42
1381661.58138516 42
1302682.59332872 42
1237923.3782477 42
1259284.40955061 42
1472519.38144313 42
1399920.41468808 42
1262648.72530578 42
1195701.85503755 42
1078615.59675272 42
947344.538253886 42
814348.933631952 42
753235.616054386 42
711531.231572314 42
652884.70875296 42
607307.203153965 42
560539.253605256 42
575806.091821215 42
628548.010268741 42
607431.075340944 42
579125.45819172 42
573692.726532361 42
586199.994780321 42
592514.372713243 42
649720.224034863 42
737644.967866988 42
736164.262011402 42
699150.712082529 42
767477.68276607 42
1197660.62015973 42
1209956.08497822 42
1224637.06120397 42
1155214.08443487 42
1034627.13107631 42
880926.980004854 42
910133.481613588 42
802208.098932304 42
812141.793743093 42
785711.712573471 42
717506.59280746 42
730500.099370485 42
1423477.01833331 42
1466412.54262316 42
1597396.87671383 42
1481294.53938959 42
1606783.63700031 42
1475567.01449142 42
1383460.5720444 42
1248730.70867389 42
1051754.95987375 42
1040523.42843587 42
894821.512225906 42
787333.823071892 42
1012108.70812031 42
1109085.0344049 42
1282252.24191697 42
1412470.81572829 42
1370334.13076543 42
1299205.95346871 42
1239993.90739668 42
1230144.13178836 42
1197758.67795823 42
1058840.4087549 42
961931.648674093 42
1014425.16724242 42
1016295.3632338 42
1202433.22388234 42
1137915.58743459 42
1488865.93337528 42
1730167.27347324 42
1837089.27414887 42
1927029.28267619 42
1807531.35605058 42
1538571.20038805 42
1390835.40289568 42
1513266.22633221 42
1589668.42685868 42
2138867.66162536 42
2090404.78993939 42
2247259.5287276 42
2017108.90609234 42
1800525.27721921 42
1576856.68908906 42
1835986.76595936 42
2030373.26801443 42
2009337.09968967 42
1844927.45186455 42
1736252.90931326 42
1608196.09691389 42
1525948.32961564 42
1646723.486209 42
1553771.04196279 42
1369646.81692244 42
1258270.73283401 42
1361270.0903833 42
1256172.65279869 42
1408608.74543006 42
1663810.15451754 42
1558958.56189779 42
1676942.51082795 42
1500831.38138389 42
1353697.12442951 42
1321649.98312051 42
1477440.88893424 42
1414032.87096531 42
1621367.80031531 42
2143802.48321533 42
2043450.61019708 42
1876915.80418523 42
1731613.47247379 42
1501840.64531713 42
1585706.40916456 42
1450196.00479301 42
1552070.22942628 42
1443371.48031747 42
1532275.85470588 42
1356821.06513404 42
1348443.67425219 42
1325107.64074053 42
1237814.62303631 42
1147044.25737713 42
1057653.11849799 42
1058659.02356003 42
1303036.35834423 42
692035.870723111 43
647540.93059023 43
613948.56008715 43
577061.518800689 43
539585.578403685 43
522069.882750901 43
577303.804990666 43
668091.780901779 43
721601.871903736 43
1089837.6778218 43
1203657.42972011 43
1507916.1683395 43
1534838.96240707 43
1403708.14178021 43
1316815.49086955 43
1363678.05589435 43
1498450.53887354 43
1325315.35596071 43
1244127.70249318 43
1223406.49716234 43
1048913.16346525 43
967784.010246716 43
842009.691555012 43
798211.739807392 43
835680.383769351 43
899792.435006269 43
884984.781624265 43
1026296.29314184 43
